"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.505693313E1,-2.841990051E0,1.060873901E1,1.983674927E0
2.506693113E1,-5.930667114E-1,1.132694550E1,2.850821686E0
2.507693013E1,9.511221313E-1,1.330463287E1,3.255729675E0
2.508692812E1,5.231620789E-1,1.516960464E1,3.230132904E0
2.509692613E1,-1.062939606E0,1.691617264E1,1.938618622E0
2.510692513E1,-2.838247833E0,1.819406525E1,-1.197509766E-3
2.511692313E1,-4.159699860E0,1.797776505E1,-1.032852173E0
2.512692113E1,-3.407214661E0,1.610485977E1,-1.332978058E0
2.513692012E1,-8.051756287E-1,1.227252914E1,-1.282982025E0
2.514691812E1,8.268804932E-1,7.984695740E0,-1.546284485E0
2.515691713E1,7.780819702E-1,7.187303925E0,-1.610800323E0
2.516691513E1,1.670526123E0,1.035666321E1,-1.830243988E0
2.517691313E1,2.976709900E0,1.299522629E1,-1.534010010E0
2.518691213E1,3.918102264E0,1.473146576E1,-6.119274902E-1
2.519691012E1,3.809727631E0,1.576087509E1,-3.495231628E-1
2.520690912E1,2.992576904E0,1.617341721E1,-1.716929626E-1
2.521690713E1,2.048789520E0,1.696661774E1,4.589456177E-1
2.522690513E1,1.395098877E0,1.737736359E1,1.226549377E0
2.523690413E1,1.185235291E0,1.705673035E1,1.452729034E0
2.524690212E1,1.353186035E0,1.667472473E1,1.537602539E0
2.525690012E1,1.504221954E0,1.538725204E1,1.384920044E0
2.526689913E1,1.109193420E0,1.296633636E1,1.245559845E0
2.527689713E1,4.126918030E-1,1.054332504E1,8.747808838E-1
2.528689613E1,-2.878514099E-1,8.566086731E0,-7.394622803E-2
2.529689413E1,1.911524963E-1,7.266788635E0,-2.206262054E0
2.530689212E1,5.318440247E-1,6.787185974E0,-5.294939117E0
2.531689142E1,-1.020278320E0,6.638994141E0,-6.637946320E0
2.532688942E1,-1.651365967E0,7.592660980E0,-3.665577393E0
2.533688742E1,-2.752775574E0,9.178912354E0,9.656419373E-1
2.534688642E1,-2.568359070E0,9.746981049E0,2.060165863E0
2.535688442E1,-1.550625458E0,8.898246002E0,1.057550812E0
2.536688342E1,-4.230203247E-1,7.667804718E0,2.853067017E-1
2.537688142E1,4.655319214E-1,5.899382172E0,-6.771917725E-1
2.538687942E1,1.224603424E0,4.607867889E0,-2.153122559E0
2.539687842E1,1.181792450E0,3.462300110E0,-1.609752502E0
2.540687642E1,1.254690857E0,3.211571503E0,-1.667232971E0
2.541687442E1,1.932032318E0,3.694766693E0,-2.298470306E0
2.542687342E1,2.043550415E0,3.879781952E0,-2.051633606E0
2.543687142E1,2.250569916E0,3.686384125E0,-2.559527435E0
2.544687042E1,2.093696136E0,2.701132965E0,-2.598596191E0
2.545686842E1,9.574090576E-1,1.705702972E0,-2.312091980E0
2.546686642E1,5.072950745E-1,1.325643311E0,-2.290686493E0
2.547686542E1,8.930429077E-1,1.086291046E0,-1.658101959E0
2.548686342E1,1.063089294E0,1.101110229E0,-4.778063965E-1
2.549686142E1,1.521436157E0,1.593436432E0,5.783972168E-1
2.550686042E1,1.455124054E0,2.059716797E0,1.747017059E0
2.551685842E1,1.661544800E0,3.033591614E0,2.966830444E0
2.552685742E1,2.507735138E0,4.672383728E0,4.741090851E0
2.553685542E1,2.719394989E0,7.314539337E0,7.732320557E0
2.554685342E1,2.251617737E0,1.177451477E1,1.199710190E1
2.555685242E1,1.988315277E0,1.904893753E1,1.505374557E1
2.556685042E1,3.700305176E-1,2.903392365E1,1.452519470E1
2.557684942E1,-5.582191772E0,3.344390305E1,1.489372833E1
2.558684742E1,-9.139993286E0,2.562326614E1,1.288400757E1
2.559684542E1,-2.250270538E0,1.602702164E1,8.947194214E0
2.560684442E1,2.597997437E0,8.760532379E0,7.629484406E0
2.561684242E1,3.461102600E0,4.963079224E0,7.145690460E0
2.562684042E1,4.448599091E0,4.606221313E0,6.061045990E0
2.563683942E1,6.309379578E0,6.169420624E0,4.334685974E0
2.564683742E1,7.420968018E0,1.025442581E1,3.912414093E0
2.565683642E1,5.715714111E0,1.581940338E1,4.290677490E0
2.566683442E1,2.840942230E0,1.869671997E1,4.317771149E0
2.567683242E1,1.273551636E0,1.953961716E1,1.600322113E0
2.568683142E1,6.441105652E-1,1.745116013E1,-4.480931854E0
2.569682942E1,1.091081085E0,1.187136337E1,-6.037395172E0
2.570682842E1,1.688937836E0,6.079008636E0,-4.213288422E0
2.571682642E1,3.496129761E0,5.038073273E0,-3.297642517E0
2.572682442E1,4.411027222E0,6.242768097E0,-1.803599396E0
2.573682342E1,3.503763885E0,6.753506012E0,-2.243983612E0
2.574682142E1,1.930834808E0,6.647077332E0,-4.279151459E0
2.575681942E1,3.332070923E-1,7.103478241E0,-6.547085266E0
2.576681842E1,-7.137158203E-1,7.939789124E0,-7.294930115E0
2.577681642E1,-1.123413849E0,8.150550842E0,-6.402935028E0
2.578681542E1,-1.675615540E0,7.524253235E0,-5.155279541E0
2.579681342E1,-1.415157166E0,7.157665558E0,-3.612138519E0
2.580681142E1,-9.915380859E-1,8.203989716E0,-2.613714752E0
2.581681042E1,-1.254241791E0,1.251487518E1,-1.580563202E0
2.582680842E1,-2.920277252E0,1.809946198E1,-5.533992004E-1
2.583680642E1,-4.977449341E0,1.887619675E1,-6.652166748E-1
2.584680542E1,-5.891897736E0,1.495270569E1,-1.093027039E0
2.585680342E1,-6.278992767E0,1.144235550E1,5.028044128E-1
2.586680242E1,-5.131329346E0,9.100475464E0,2.140997772E0
2.587680042E1,-2.893782349E0,8.227490845E0,3.209625549E0
2.588679842E1,2.829116821E-2,7.495513000E0,4.514611816E0
2.589679742E1,2.017654266E0,7.516170044E0,6.186634827E0
2.590679542E1,2.484383698E0,7.434440002E0,6.030359802E0
2.591679342E1,3.540886688E0,7.192393341E0,2.485730896E0
2.592679242E1,4.353696442E0,7.309898987E0,-1.268013153E0
2.593679042E1,3.881727905E0,7.510182495E0,-2.703527985E0
2.594678942E1,2.620450745E0,7.574249268E0,-2.068099365E0
2.595678742E1,1.393152924E0,7.861651611E0,-1.761985931E0
2.596678542E1,4.665797424E-1,8.704698486E0,-1.905836792E0
2.597678442E1,-5.613327026E-1,9.169931030E0,-1.942959595E0
2.598678242E1,-1.743574219E0,9.467362518E0,-1.160686340E0
2.599678042E1,-2.680924988E0,9.614805908E0,-7.349716187E-2
2.600677942E1,-2.915337524E0,9.419162750E0,3.782633972E-1
2.601677742E1,-2.657872925E0,9.231303406E0,5.173242188E-1
2.602677642E1,-2.536026306E0,8.994046783E0,6.310876465E-1
2.603677442E1,-2.240391083E0,8.820707245E0,1.850152588E-1
2.604677242E1,-1.873504028E0,8.270002441E0,-1.182540894E-1
2.605677142E1,-1.362317047E0,7.910150757E0,-4.864883423E-1
2.606676942E1,-9.951306152E-1,7.860005035E0,-6.526428223E-1
2.607676742E1,-7.488926697E-1,7.720644836E0,-3.050656128E-1
2.608676642E1,-3.418890381E-1,7.896828461E0,1.704954529E-1
2.609676442E1,8.951385498E-2,8.170609131E0,1.196761322E0
2.610676342E1,6.331832886E-1,8.741372223E0,2.326013031E0
2.611676142E1,1.256337433E0,9.748178558E0,2.861898651E0
2.612675942E1,1.477128296E0,1.061801971E1,3.128045197E0
2.613675842E1,8.607101440E-1,1.100900665E1,3.446882172E0
2.614675642E1,-2.703378296E-1,1.122291183E1,3.184777222E0
2.615675442E1,-1.642384644E0,1.138307877E1,2.463876343E0
2.616675342E1,-3.182082825E0,1.165042282E1,1.503024445E0
2.617675142E1,-4.638703766E0,1.209050766E1,7.399113464E-1
2.618675042E1,-5.748795319E0,1.206431213E1,9.410929871E-1
2.619674842E1,-6.153852997E0,1.161943726E1,1.318009186E0
2.620674642E1,-5.446873169E0,1.078417419E1,1.052461395E0
2.621674542E1,-3.636837158E0,1.017329453E1,8.446934509E-1
2.622674342E1,-1.020128632E0,1.041683807E1,1.534010010E0
2.623674242E1,1.571731567E0,1.177571228E1,3.031196594E0
2.624674042E1,2.712808685E0,1.380519196E1,4.225263519E0
2.625673842E1,7.717950439E-1,1.584619766E1,4.236490173E0
2.626673742E1,-1.553319855E0,1.775053757E1,2.657274170E0
2.627673542E1,-3.338806915E0,1.732587067E1,7.357200623E-1
2.628673342E1,-4.636308746E0,1.528217056E1,-3.489244080E-1
2.629673242E1,-4.556824036E0,1.323083633E1,-1.263522491E0
2.630673042E1,-2.578238525E0,1.064960403E1,-2.310894470E0
2.631672942E1,1.215472412E-1,8.363707581E0,-2.173180847E0
2.632672775E1,1.763183441E0,9.605674896E0,-1.666185150E0
2.633672575E1,2.181862793E0,1.271216492E1,-1.453477478E0
2.634672475E1,2.741548920E0,1.438194260E1,-1.226549377E0
2.635672275E1,3.057691498E0,1.527767990E1,-5.141807556E-1
2.636672075E1,2.785108337E0,1.599693420E1,-2.872526550E-1
2.637671975E1,2.217189331E0,1.723471024E1,1.580712891E-1
2.638671775E1,1.944456482E0,1.828582443E1,6.168672180E-1
2.639671575E1,2.056723022E0,1.891376862E1,1.100062408E0
2.640671475E1,2.329156494E0,1.895388519E1,1.400188293E0
2.641671275E1,2.267185364E0,1.733410355E1,1.371298370E0
2.642671175E1,1.437161407E0,1.410741348E1,1.334025879E0
2.643670975E1,1.675016785E-1,1.094254486E1,9.726773071E-1
2.644670775E1,-1.761387177E0,8.059091034E0,-2.261796570E-1
2.645670675E1,-1.498234406E0,7.170987854E0,-1.875749359E0
2.646670475E1,-8.319699097E-1,7.456743622E0,-3.648363190E0
2.647670375E1,-1.530267792E0,7.260052643E0,-4.555626526E0
2.648670175E1,-2.708916779E0,7.637567596E0,-2.015259247E0
2.649669975E1,-2.321821747E0,9.016350403E0,2.799179077E-1
2.650669875E1,-1.641336823E0,9.621841278E0,-1.697470093E-1
2.651669675E1,-7.912545776E-1,9.225166168E0,-8.433462524E-1
2.652669475E1,-2.588117981E-1,8.093818817E0,-1.448986816E0
2.653669375E1,5.159770203E-1,6.679110718E0,-2.015109558E0
2.654669175E1,8.542735291E-1,4.974455566E0,-1.014590149E0
2.655669075E1,7.508386230E-1,3.666026459E0,-9.427395630E-1
2.656668875E1,7.352709961E-1,3.006947021E0,-2.178270264E0
2.657668675E1,1.052012329E0,2.731669464E0,-2.330803070E0
2.658668575E1,1.975442047E0,2.610571289E0,-2.128124542E0
2.659668375E1,1.970951385E0,2.193987579E0,-2.074535980E0
2.660668175E1,1.168769531E0,1.794618073E0,-2.066752167E0
2.661668075E1,6.271957397E-1,1.519639893E0,-2.228565674E0
2.662667875E1,6.200106812E-1,1.074914703E0,-2.211800537E0
2.663667775E1,9.892927551E-1,8.149053955E-1,-1.971849518E0
2.664667575E1,1.358125763E0,1.020428009E0,-1.450334015E0
2.665667375E1,1.711540833E0,1.522483978E0,-5.869294739E-1
2.666667275E1,1.850302277E0,2.292632446E0,5.656736755E-1
2.667667075E1,1.867067413E0,3.544778595E0,1.627116394E0
2.668666975E1,1.971550140E0,5.108726349E0,2.679577789E0
2.669666775E1,2.558928680E0,6.909182281E0,4.614603882E0
2.670666575E1,3.551065521E0,1.008572662E1,7.987539825E0
2.671666475E1,4.013603668E0,1.523741364E1,1.157962006E1
2.672666275E1,2.820434875E0,2.392684387E1,1.458237579E1
2.673666075E1,-2.424657898E0,3.340722931E1,1.581655930E1
2.674665975E1,-9.588311005E0,3.191288681E1,1.566866684E1
2.675665775E1,-7.040010223E0,2.204196350E1,1.282323395E1
2.676665675E1,6.780899048E-1,1.223136475E1,1.016850449E1
2.677665475E1,3.408861237E0,5.327870636E0,9.364226990E0
2.678665275E1,4.095333710E0,2.923869781E0,6.989265747E0
2.679665175E1,5.014272766E0,4.102369080E0,4.171225891E0
2.680664975E1,6.655459900E0,7.513625336E0,3.076552277E0
2.681664875E1,6.212680664E0,1.275826904E1,4.152365112E0
2.682664675E1,3.400478668E0,1.751328094E1,4.928351440E0
2.683664475E1,1.403032379E0,1.907408524E1,3.460204468E0
2.684664375E1,-1.413061523E0,1.688144485E1,-2.911894684E0
2.685664175E1,-7.744894409E-1,1.329146027E1,-7.821834412E0
2.686663975E1,6.035449219E-1,8.898844757E0,-5.540727997E0
2.687663875E1,2.920127563E0,6.975344696E0,-2.615511017E0
2.688663675E1,4.602179718E0,7.079528046E0,-1.689985657E-1
2.689663575E1,3.900289307E0,7.000043335E0,5.536985779E-1
2.690663375E1,2.332898712E0,6.852899323E0,-2.035916290E0
2.691663175E1,7.586224365E-1,6.668333130E0,-4.858596497E0
2.692663075E1,-3.617976379E-1,7.256909180E0,-6.795269165E0
2.693662875E1,-1.071621552E0,7.623347168E0,-6.733148346E0
2.694662675E1,-1.472188568E0,7.442373505E0,-5.497318268E0
2.695662575E1,-7.852670288E-1,6.938970337E0,-3.800746307E0
2.696662375E1,-1.279838562E-1,7.267686768E0,-2.317181396E0
2.697662275E1,-5.382806396E-1,9.948462067E0,-1.488953705E0
2.698662075E1,-2.548749847E0,1.626577515E1,-1.376238098E0
2.699661875E1,-4.817731476E0,2.028925827E1,-1.418899384E0
2.700661775E1,-5.563031616E0,1.750205429E1,-2.078128510E0
2.701661575E1,-5.757477264E0,1.303204971E1,-7.138655090E-1
2.702661375E1,-5.377267914E0,9.942624207E0,1.147813110E0
2.703661275E1,-3.598217468E0,8.408763885E0,1.914818115E0
2.704661075E1,-8.746311951E-1,7.729027405E0,2.685715027E0
2.705660975E1,1.594783630E0,7.341782684E0,4.707710266E0
2.706660775E1,3.016377411E0,7.278314667E0,5.581443329E0
2.707660575E1,3.467389526E0,6.923402710E0,4.276457062E0
2.708660475E1,3.550167389E0,6.747817841E0,1.065933380E0
2.709660275E1,3.402424622E0,6.978188782E0,-1.909878387E0
2.710660075E1,2.436034241E0,7.719297638E0,-3.186872864E0
2.711659975E1,1.439107361E0,8.191116486E0,-3.093018036E0
2.712659775E1,4.525090027E-1,8.587043152E0,-2.934497681E0
2.713659675E1,-2.564167786E-1,9.203760681E0,-3.328927460E0
2.714659475E1,-9.156459045E-1,9.953701172E0,-2.399061127E0
2.715659275E1,-1.556463318E0,1.017943176E1,-3.704795837E-1
2.716659175E1,-1.647773438E0,9.993069305E0,5.882766724E-1
2.717658975E1,-1.594783630E0,9.382788391E0,1.476379852E0
2.718658775E1,-1.474433899E0,8.785829773E0,2.271376648E0
2.719658675E1,-1.383273468E0,8.268505554E0,2.266586609E0
2.720658475E1,-1.119372253E0,7.843688965E0,1.606309662E0
2.721658375E1,-6.596781921E-1,7.621999969E0,6.354286194E-1
2.722658175E1,-2.360591125E-1,7.755372620E0,-2.957849121E-1
2.723657975E1,-7.185058594E-3,7.791148224E0,-5.310955811E-1
2.724657875E1,1.387614441E-1,7.844886475E0,2.273771667E-1
2.725657675E1,4.267625427E-1,8.383915558E0,9.255253601E-1
2.726657475E1,4.980143738E-1,9.039851532E0,1.324595490E0
2.727657375E1,2.936892700E-1,9.608369293E0,1.539099426E0
2.728657175E1,1.077758789E-2,1.004860382E1,1.594783630E0
2.729657075E1,-2.826123047E-1,1.059466827E1,1.723515930E0
2.730656875E1,-6.872209167E-1,1.118084930E1,1.998643799E0
2.731656675E1,-1.262624359E0,1.159264297E1,2.056124268E0
2.732656492E1,-2.432142334E0,1.166479294E1,1.826352081E0
2.733656292E1,-3.781137085E0,1.162288010E1,1.331481171E0
2.734656092E1,-4.831802216E0,1.134191437E1,1.006207581E0
2.735655992E1,-5.461243286E0,1.116947296E1,7.759863281E-1
2.736655792E1,-4.954397278E0,1.103774689E1,3.544628906E-1
2.737655692E1,-4.074526978E0,1.052895493E1,7.704478455E-1
2.738655492E1,-3.372037811E0,1.023212219E1,1.848056946E0
2.739655292E1,-2.152074738E0,1.123997635E1,2.251617737E0
2.740655192E1,-1.285826111E0,1.342752731E1,2.311942291E0
2.741654992E1,-1.245110779E0,1.600082611E1,2.294877777E0
2.742654792E1,-2.328557739E0,1.761881149E1,1.210532684E0
2.743654692E1,-3.427422638E0,1.753917709E1,3.972738647E-1
2.744654492E1,-3.175795898E0,1.563947754E1,4.019142151E-1
2.745654392E1,-1.594035187E0,1.352392685E1,1.401086426E-1
2.746654192E1,-4.504133606E-1,1.139535324E1,-7.411088562E-1
2.747653992E1,-2.188449097E-1,9.439071350E0,-1.513352966E0
2.748653892E1,2.680924988E-1,9.452094269E0,-1.045426025E0
2.749653692E1,1.525627441E0,1.164069305E1,-1.384920044E0
2.750653492E1,2.871927795E0,1.352347778E1,-1.489552460E0
2.751653392E1,3.582350464E0,1.474523712E1,-8.187973022E-1
2.752653192E1,3.535048828E0,1.537632477E1,-1.996847534E-1
2.753652992E1,3.029100952E0,1.605291779E1,-1.525328064E-1
2.754652892E1,2.606978760E0,1.738619522E1,1.721420288E-1
2.755652692E1,2.437531128E0,1.801788162E1,5.587879944E-1
2.756652592E1,2.608475647E0,1.809721664E1,1.029409332E0
2.757652392E1,2.558329926E0,1.718216949E1,1.403182068E0
2.758652192E1,2.140848083E0,1.492740829E1,1.569037170E0
2.759652092E1,1.356030121E0,1.211490692E1,1.205443268E0
2.760651892E1,6.438111877E-1,9.682764587E0,5.014572144E-1
2.761651792E1,-4.908293152E-1,7.870632935E0,-3.195854187E-1
2.762651592E1,-6.231541443E-1,7.354206848E0,-1.702110443E0
2.763651392E1,-2.782713318E-1,7.249724121E0,-4.781057739E0
2.764651292E1,-2.014211426E0,7.125632172E0,-5.156027985E0
2.765651092E1,-4.351151733E0,7.646997986E0,-8.243357849E-1
2.766650892E1,-5.410947876E0,9.368118896E0,1.824555817E0
2.767650792E1,-4.777315521E0,9.764045563E0,7.217990112E-1
2.768650592E1,-3.241060181E0,8.903185730E0,-3.517684937E-1
2.769650492E1,-1.090931396E0,7.812553711E0,-9.020242310E-1
2.770650292E1,9.190887451E-1,6.240522766E0,-1.295555878E0
2.771650092E1,1.765428772E0,5.149591370E0,-5.180726624E-1
2.772649992E1,1.570384369E0,4.530478821E0,-9.505233765E-2
2.773649792E1,1.478625183E0,4.121678925E0,-1.350341949E0
2.774649592E1,1.789977722E0,3.501518555E0,-2.034569092E0
2.775649492E1,2.107766876E0,2.937491455E0,-2.145787811E0
2.776649292E1,2.111958160E0,2.332000580E0,-2.262245636E0
2.777649192E1,1.363514557E0,1.723066864E0,-2.342478790E0
2.778648992E1,5.583389282E-1,1.409768372E0,-2.262095947E0
2.779648792E1,4.267625427E-1,1.222058716E0,-2.069745941E0
2.780648692E1,7.336244202E-1,1.224453735E0,-1.725012817E0
2.781648492E1,5.742059326E-1,1.567689972E0,-9.771679688E-1
2.782648292E1,1.040336609E0,2.483635254E0,-6.929090881E-1
2.783648192E1,1.353635101E0,3.289110260E0,4.191284180E-3
2.784647992E1,1.462309113E0,4.238585815E0,1.089584198E0
2.785647892E1,2.284848633E0,5.230572968E0,2.782563629E0
2.786647692E1,2.860401764E0,6.691983948E0,4.858446808E0
2.787647492E1,2.794239349E0,1.040246796E1,8.178692322E0
2.788647392E1,4.051474915E0,1.687635544E1,1.218106934E1
2.789647192E1,3.780538330E0,2.517225403E1,1.492890518E1
2.790646992E1,-2.156415710E0,3.141711777E1,1.583781509E1
2.791646892E1,-8.852890320E0,2.778656754E1,1.449615509E1
2.792646692E1,-5.147046661E0,1.907558212E1,1.050126251E1
2.793646592E1,6.453080750E-1,1.157243500E1,8.154442749E0
2.794646392E1,2.071991272E0,6.745572510E0,7.267836456E0
2.795646192E1,3.009641418E0,4.966671753E0,5.840554504E0
2.796646092E1,5.109325104E0,5.360353088E0,3.880231018E0
2.797645892E1,7.069648590E0,7.572003937E0,3.062631226E0
2.798645792E1,7.217541046E0,1.277518387E1,4.135450287E0
2.799645592E1,4.556824036E0,1.805156158E1,5.303171997E0
2.800645392E1,4.695735168E-1,1.879656235E1,5.056185608E0
2.801645292E1,-1.257235565E0,1.885988068E1,1.782493286E0
2.802645092E1,-1.584006042E0,1.578587311E1,-4.640649719E0
2.803644992E1,-4.535568237E-1,1.045845154E1,-6.245612183E0
2.804644792E1,1.745969238E0,7.280709686E0,-5.543871460E0
2.805644592E1,3.650608521E0,6.884333954E0,-3.451372833E0
2.806644492E1,4.067790985E0,6.491850128E0,-3.129991150E-1
2.807644292E1,3.449875946E0,5.351222076E0,-4.248165894E-1
2.808644092E1,2.633473663E0,5.389093323E0,-2.901865540E0
2.809643992E1,1.782792664E0,6.047723694E0,-5.697601776E0
2.810643792E1,6.306385803E-1,6.840624847E0,-7.012018433E0
2.811643692E1,-2.462379456E-1,7.278763733E0,-6.099665680E0
2.812643492E1,-4.264631653E-1,7.005432129E0,-4.132007446E0
2.813643292E1,-9.265731812E-2,6.516548767E0,-3.076103210E0
2.814643192E1,-7.340734863E-1,8.288264465E0,-2.771935730E0
2.815642992E1,-1.688339081E0,1.393856461E1,-2.212998047E0
2.816642792E1,-3.611390076E0,1.937331299E1,-1.354383545E0
2.817642692E1,-5.062622223E0,1.893996414E1,-1.256038055E0
2.818642492E1,-5.394482117E0,1.394185776E1,-1.400637360E0
2.819642392E1,-5.899980927E0,1.057475967E1,7.050338745E-1
2.820642192E1,-4.938530273E0,8.762927399E0,2.574496307E0
2.821641992E1,-3.058739319E0,8.421936493E0,3.518732758E0
2.822641892E1,-9.623487854E-1,8.104596405E0,4.080364838E0
2.823641692E1,4.866380310E-1,8.082592163E0,3.947590942E0
2.824641492E1,1.522483978E0,7.749983826E0,2.488275604E0
2.825641392E1,2.735112305E0,6.895859985E0,6.978488159E-1
2.826641192E1,3.447929993E0,6.967411194E0,-1.694476318E-1
2.827640992E1,3.406615906E0,7.579488373E0,-4.348457336E-1
2.828640892E1,2.538271637E0,8.098010101E0,-7.310797119E-1
2.829640692E1,1.552272034E0,8.826994171E0,-9.809101868E-1
2.830640592E1,8.360115051E-1,9.489815826E0,-1.126257935E0
2.831640392E1,2.788700867E-1,9.924960938E0,-1.292262726E0
2.832640250E1,-1.788780212E-1,9.794282684E0,-1.112187195E0
2.833640150E1,-7.932005310E-1,9.414223022E0,9.041198730E-2
2.834639950E1,-1.285227356E0,8.970395966E0,1.126707001E0
2.835639750E1,-1.913021851E0,8.668922882E0,1.550625458E0
2.836639650E1,-2.227667542E0,8.308173065E0,1.109642487E0
2.837639450E1,-2.003882904E0,8.006250916E0,-1.272354126E-1
2.838639350E1,-1.635498962E0,7.479196930E0,-8.403524780E-1
2.839639150E1,-1.097218323E0,7.285050659E0,-8.473878479E-1
2.840638950E1,-3.269201660E-1,7.774083710E0,-4.956193542E-1
2.841638850E1,3.442840576E-2,7.959997101E0,1.398092651E-1
2.842638650E1,1.640588379E-1,8.013885040E0,7.191046143E-1
2.843638450E1,2.844085693E-1,8.179291077E0,1.539249115E0
2.844638350E1,3.849993896E-1,8.813971252E0,1.912722473E0
2.845638150E1,5.072950745E-1,9.931846619E0,1.864223328E0
2.846638050E1,2.474354553E-1,1.062999481E1,2.079026642E0
2.847637850E1,-3.228785706E-1,1.073118439E1,2.170935516E0
2.848637650E1,-1.132095795E0,1.063493454E1,1.822909241E0
2.849637550E1,-2.137704620E0,1.079225739E1,1.062191162E0
2.850637350E1,-3.117716675E0,1.104403381E1,3.124003601E-1
2.851637150E1,-4.160148926E0,1.124776016E1,5.433700562E-2
2.852637050E1,-5.116659851E0,1.146944916E1,8.876541138E-2
2.853636850E1,-5.467979279E0,1.134445908E1,2.893482971E-1
2.854636750E1,-5.077142029E0,1.084824097E1,5.864804077E-1
2.855636550E1,-4.000131683E0,1.048374893E1,9.446855164E-1
2.856636350E1,-2.790497131E0,1.051398605E1,1.699416046E0
2.857636250E1,-1.742077332E0,1.075244019E1,1.947899323E0
2.858636050E1,-5.605842590E-1,1.132035919E1,2.193538513E0
2.859635850E1,5.622308350E-1,1.279105087E1,2.276765442E0
2.860635750E1,1.156045990E0,1.529384628E1,2.280357971E0
2.861635550E1,1.047970734E0,1.789543625E1,1.769620056E0
2.862635450E1,-4.987628174E-1,1.826741272E1,3.719764709E-1
2.863635250E1,-2.430196381E0,1.680929489E1,8.831634521E-3
2.864635050E1,-2.377056885E0,1.415321823E1,8.232879639E-2
2.865634950E1,-1.227148132E0,1.051922516E1,-3.493734741E-1
2.866634750E1,-1.124162292E0,7.653434601E0,-1.202748871E0
2.867634550E1,-5.710624695E-1,7.493267670E0,-1.216370544E0
2.868634450E1,8.619076538E-1,9.884544983E0,-1.147513733E0
2.869634250E1,2.418520660E0,1.215008377E1,-1.505868530E0
2.870634150E1,3.287763062E0,1.364742004E1,-1.011746063E0
