"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.541062342E1,-4.030053616E-1,-2.492452383E0,-9.328314662E-1
2.542062142E1,-7.592489570E-2,-2.464341164E0,-8.922749162E-1
2.543062042E1,2.371675074E-1,-2.216236830E0,-7.794884443E-1
2.544061842E1,5.214460492E-1,-1.714693666E0,-6.444967389E-1
2.545061742E1,8.042317033E-1,-1.194056869E0,-6.064710617E-1
2.546061542E1,1.059580922E0,-5.949562788E-1,-6.023958921E-1
2.547061342E1,1.317532539E0,-3.039665055E-3,-5.711899996E-1
2.548061242E1,1.603638649E0,3.456437290E-1,-6.128619909E-1
2.549061042E1,1.874488711E0,6.234516501E-1,-6.076323390E-1
2.550060842E1,2.132403612E0,7.970801592E-1,-6.281904578E-1
2.551060742E1,2.357175589E0,9.521754384E-1,-6.383778453E-1
2.552060542E1,2.465506792E0,1.120167375E0,-5.409884453E-1
2.553060442E1,2.409770966E0,1.090539932E0,-3.403853476E-1
2.554060242E1,2.116442680E0,8.006671667E-1,-5.732106417E-2
2.555060042E1,1.750424981E0,6.511517167E-1,2.200365067E-1
2.556059942E1,1.318303466E0,1.213547349E0,4.751505554E-1
2.557059742E1,2.026851177E-1,1.139507532E0,1.869776100E-1
2.558059642E1,-8.532302380E-1,1.804621890E-2,-6.760030985E-1
2.559059442E1,-1.314973831E0,-6.088794470E-1,-8.404343724E-1
2.560059242E1,-1.184790134E0,-8.079437613E-1,-6.913405657E-1
2.561059142E1,-8.712955713E-1,-6.470827460E-1,-3.876640201E-1
2.562058942E1,-6.583606005E-1,-5.933490992E-1,-4.923883453E-2
2.563058742E1,-5.699979663E-1,-6.363916397E-1,3.346390426E-1
2.564058642E1,-5.047603846E-1,-7.182607055E-1,8.594920039E-1
2.565058442E1,-3.662392795E-1,-8.005606532E-1,1.328777790E0
2.566058342E1,-5.894782543E-1,-5.396015644E-1,1.366033077E0
2.567058142E1,-9.126363397E-1,1.266100407E-1,1.167142391E0
2.568057942E1,-5.817974210E-1,1.197880507E0,9.659889340E-1
2.569057842E1,-1.367019713E-1,2.148342609E0,6.843559146E-1
2.570057642E1,2.263496965E-1,2.363739729E0,3.663191795E-1
2.571057542E1,5.763055682E-1,2.201346636E0,2.719263434E-1
2.572057342E1,9.107267857E-1,1.757009149E0,3.337276876E-1
2.573057142E1,1.240643501E0,1.537814736E0,5.081897974E-1
2.574057042E1,1.597325087E0,1.643488050E0,7.372117639E-1
2.575056842E1,1.954163313E0,1.957349777E0,1.023676157E0
2.576056642E1,2.170653343E0,2.271317720E0,1.400398135E0
2.577056542E1,2.150869131E0,2.584728241E0,1.824253559E0
2.578056342E1,2.095554352E0,2.831101894E0,2.106681824E0
2.579056242E1,1.955033660E0,2.954252958E0,2.250279188E0
2.580056042E1,1.711063266E0,2.905486584E0,2.311818838E0
2.581055842E1,1.220905542E0,2.504649162E0,2.214797735E0
2.582055742E1,5.659565330E-1,1.432820082E0,1.476326823E0
2.583055542E1,1.590076685E-1,2.871991992E-1,6.111796200E-2
2.584055342E1,5.683104992E-1,-8.572648279E-3,-1.182685018E0
2.585055242E1,1.963580012E0,2.340788692E-1,-1.506114006E0
2.586055042E1,3.037472248E0,5.344651341E-1,-1.331881285E0
2.587054942E1,3.400488138E0,1.052679300E0,-1.066037893E0
2.588054742E1,3.023405313E0,1.869147658E0,-1.041863322E0
2.589054542E1,2.077649355E0,2.332644224E0,-1.003886342E0
2.590054442E1,1.217344165E0,1.839562297E0,-8.513609171E-1
2.591054242E1,8.544751406E-1,1.158506989E0,-5.773184299E-1
2.592054042E1,8.142757416E-1,8.229050636E-1,-2.537801564E-1
2.593053942E1,7.668983340E-1,9.042060375E-1,-5.501459539E-2
2.594053742E1,6.536933184E-1,8.821138740E-1,1.332830191E-1
2.595053642E1,5.681831837E-1,8.300301433E-1,2.866512835E-1
2.596053442E1,5.154914856E-1,1.030107021E0,3.574903011E-1
2.597053242E1,5.198380351E-1,1.418820977E0,3.549017012E-1
2.598053142E1,5.264711976E-1,1.751794457E0,2.440235913E-1
2.599052942E1,5.463407636E-1,1.892672181E0,7.492990047E-2
2.600052742E1,6.454297900E-1,1.935790539E0,-8.159405552E-3
2.601052642E1,8.264839649E-1,1.901829839E0,5.286480114E-2
2.602052442E1,9.862036109E-1,1.711140990E0,1.479783505E-1
2.603052342E1,1.086416483E0,1.480042458E0,2.199878246E-1
2.604052142E1,1.072372437E0,1.245377421E0,2.110700458E-1
2.605051942E1,1.086080551E0,1.095577478E0,1.653523594E-1
2.606051842E1,1.163201571E0,1.019597888E0,1.275899559E-1
2.607051642E1,1.304401517E0,8.988203406E-1,1.089555621E-1
2.608051442E1,1.549794436E0,7.024642229E-1,1.891068220E-1
2.609051342E1,1.766971469E0,3.783892691E-1,2.779823840E-1
2.610051142E1,1.844949603E0,-8.534624241E-3,3.514200747E-1
2.611051042E1,1.779923677E0,-2.833046615E-1,4.642097652E-1
2.612050842E1,1.573513031E0,-3.343776762E-1,5.968526602E-1
2.613050642E1,1.248077750E0,-2.486467957E-1,7.092566490E-1
2.614050542E1,8.629817963E-1,-4.434112925E-3,7.548941374E-1
2.615050342E1,4.539964199E-1,4.059517980E-1,6.980633736E-1
2.616050142E1,9.246484190E-2,8.987721801E-1,5.528662205E-1
2.617050042E1,-1.308907419E-1,1.294363141E0,3.665665984E-1
2.618049842E1,-1.918686628E-1,1.308313489E0,1.394797862E-1
2.619049742E1,-7.226264477E-2,8.808513284E-1,-1.100914404E-1
2.620049542E1,1.856414378E-1,3.038473129E-1,-3.543432057E-1
2.621049342E1,4.158346951E-1,-1.298418045E-1,-5.440018177E-1
2.622049242E1,3.406347334E-1,-2.578760982E-1,-6.343454719E-1
2.623049042E1,-1.220463589E-1,-1.440259516E-1,-4.505288303E-1
2.624048942E1,-7.951123118E-1,-1.558835059E-1,-1.987907570E-3
2.625048742E1,-1.296173573E0,-5.863766074E-1,1.566254348E-1
2.626048542E1,-1.675805211E0,-9.748359919E-1,7.535324991E-2
2.627048442E1,-1.976444960E0,-1.229067683E0,-1.569598913E-1
2.628048242E1,-2.197388887E0,-1.432579279E0,-4.712307453E-1
2.629048042E1,-2.445258141E0,-1.535410285E0,-6.980628371E-1
2.630047942E1,-2.776243687E0,-1.448022127E0,-8.035714626E-1
2.631047742E1,-3.197871208E0,-1.233929634E0,-9.367995858E-1
2.632047642E1,-3.459079266E0,-1.132072091E0,-9.973185062E-1
2.633047475E1,-3.526469946E0,-9.899078012E-1,-1.127570510E0
2.634047275E1,-3.480309725E0,-7.714554071E-1,-1.228258371E0
2.635047175E1,-3.399174690E0,-6.753208637E-1,-1.203888535E0
2.636046975E1,-3.246232271E0,-7.471941710E-1,-1.113025308E0
2.637046775E1,-3.075183868E0,-9.049541950E-1,-9.971945286E-1
2.638046675E1,-2.962750912E0,-9.280462861E-1,-8.055250049E-1
2.639046475E1,-2.904160976E0,-8.417002559E-1,-4.852929413E-1
2.640046275E1,-2.832987309E0,-7.323771119E-1,-2.555936202E-2
2.641046175E1,-2.722681522E0,-6.626030803E-1,4.239497483E-1
2.642045975E1,-2.603697777E0,-7.867259979E-1,6.228585839E-1
2.643045875E1,-2.394527435E0,-1.315883279E0,5.498501658E-1
2.644045675E1,-2.213662386E0,-1.777634859E0,1.856957674E-1
2.645045475E1,-2.017426968E0,-1.968617558E0,-1.247236207E-1
2.646045375E1,-1.469499826E0,-2.725035191E0,-3.435739279E-1
2.647045175E1,-9.128029943E-1,-3.505804539E0,-6.715062261E-1
2.648045075E1,-1.037194252E0,-3.666494846E0,-9.966961741E-1
2.649044875E1,-1.756205440E0,-2.961997747E0,-1.125720501E0
2.650044675E1,-2.177472830E0,-2.279569387E0,-1.169884324E0
2.651044575E1,-2.075038195E0,-2.484421730E0,-1.256592035E0
2.652044375E1,-1.858706355E0,-2.984255314E0,-1.447543979E0
2.653044175E1,-1.695880413E0,-3.092895746E0,-1.566197157E0
2.654044075E1,-1.560004711E0,-3.080075979E0,-1.480311632E0
2.655043875E1,-1.292552829E0,-3.196905136E0,-1.250124574E0
2.656043775E1,-8.769020438E-1,-3.150964499E0,-1.058822513E0
2.657043575E1,-4.594883323E-1,-2.905725241E0,-9.565988779E-1
2.658043375E1,-9.174762666E-2,-2.621851683E0,-7.778701186E-1
2.659043275E1,2.683290541E-1,-2.340773106E0,-6.234871745E-1
2.660043075E1,5.842430592E-1,-1.960156441E0,-5.663098693E-1
2.661042875E1,8.682558537E-1,-1.401152849E0,-5.617119074E-1
2.662042775E1,1.140083432E0,-7.092988491E-1,-5.993813276E-1
2.663042575E1,1.401170969E0,-7.978186756E-2,-6.595477462E-1
2.664042475E1,1.647163868E0,3.207828403E-1,-7.117005587E-1
2.665042275E1,1.897810221E0,5.566941500E-1,-7.200836539E-1
2.666042075E1,2.146922588E0,6.935354471E-1,-7.388672233E-1
2.667041975E1,2.388139009E0,8.107699156E-1,-7.941014767E-1
2.668041775E1,2.628509283E0,9.517459273E-1,-8.422949314E-1
2.669041675E1,2.728693962E0,9.840216041E-1,-8.040101528E-1
2.670041475E1,2.613136053E0,7.453595400E-1,-6.234567761E-1
2.671041275E1,2.320947170E0,5.639522076E-1,-2.326219380E-1
2.672041175E1,1.835848093E0,8.047703505E-1,4.618226290E-1
2.673040975E1,8.257794976E-1,1.379727006E0,7.307999730E-1
2.674040775E1,-4.948127270E-1,8.909149170E-1,6.040810607E-3
2.675040675E1,-1.368016601E0,-2.586675882E-1,-5.385867953E-1
2.676040475E1,-1.456930876E0,-1.026324034E0,-6.228461862E-1
2.677040375E1,-1.122861743E0,-1.358540535E0,-5.813229680E-1
2.678040175E1,-7.214453816E-1,-1.266048670E0,-3.070249259E-1
2.679039975E1,-5.468195081E-1,-1.019690275E0,7.426439226E-2
2.680039875E1,-6.116068959E-1,-7.573706508E-1,5.469567776E-1
2.681039675E1,-6.182720065E-1,-7.460388541E-1,1.097845435E0
2.682039575E1,-5.804920793E-1,-8.454080224E-1,1.380419612E0
2.683039375E1,-8.583617806E-1,-4.984589219E-1,1.274602413E0
2.684039175E1,-7.370024323E-1,5.310743451E-1,8.963679075E-1
2.685039075E1,-2.178721577E-1,1.948824167E0,6.366737485E-1
2.686038875E1,1.397354752E-1,2.472462654E0,3.999039531E-1
2.687038675E1,3.721735179E-1,2.178138971E0,2.919127643E-1
2.688038575E1,6.193999648E-1,1.451498389E0,3.180246949E-1
2.689038375E1,8.717896342E-1,7.569348812E-1,4.095514119E-1
2.690038275E1,1.187492490E0,7.596265078E-1,5.554901361E-1
2.691038075E1,1.571066856E0,1.204659104E0,7.940763831E-1
2.692037875E1,1.881713152E0,1.920837998E0,1.150124907E0
2.693037775E1,2.003893614E0,2.546630621E0,1.557067633E0
2.694037575E1,2.008045673E0,2.916794777E0,1.885432720E0
2.695037375E1,1.863140106E0,3.139600277E0,2.151193380E0
2.696037275E1,1.528962374E0,3.284153223E0,2.376675129E0
2.697037075E1,1.046794653E0,3.123745918E0,2.486570120E0
2.698036975E1,6.613911986E-1,2.083331823E0,1.974561453E0
2.699036775E1,4.141222239E-1,5.434439182E-1,6.224958897E-1
2.700036575E1,5.319232345E-1,-4.159209728E-1,-8.755800724E-1
2.701036475E1,1.492393017E0,-5.466976166E-1,-1.681510687E0
2.702036275E1,2.772763014E0,-3.592186272E-1,-1.658583641E0
2.703036075E1,3.527754545E0,1.277359389E-2,-1.347883821E0
2.704035975E1,3.622442245E0,8.108611107E-1,-1.155943155E0
2.705035775E1,3.009822130E0,1.757725358E0,-1.100209832E0
2.706035675E1,2.037989378E0,2.250724554E0,-9.897131324E-1
2.707035475E1,1.271979690E0,2.052446127E0,-7.026264668E-1
2.708035275E1,9.796735644E-1,1.357968450E0,-4.100614488E-1
2.709035175E1,8.671531081E-1,9.447091222E-1,-2.117640972E-1
2.710034975E1,7.721385956E-1,9.403181672E-1,-5.092876032E-2
2.711034775E1,6.586415768E-1,1.075226903E0,1.201039702E-1
2.712034675E1,5.748749375E-1,1.343479514E0,2.027417272E-1
2.713034475E1,6.038165689E-1,1.877521873E0,2.301853299E-1
2.714034375E1,6.625631452E-1,2.299636841E0,2.231660932E-1
2.715034175E1,6.970979571E-1,2.289884567E0,1.075598821E-1
2.716033975E1,8.036987782E-1,2.115536690E0,7.513115648E-3
2.717033875E1,9.965885878E-1,1.781077981E0,-1.525797602E-2
2.718033675E1,1.157653093E0,1.319577336E0,6.955463439E-2
2.719033475E1,1.214680433E0,8.946566582E-1,1.863760650E-1
2.720033375E1,1.167927384E0,6.998226047E-1,2.424951494E-1
2.721033175E1,1.092136741E0,8.263488412E-1,2.290224731E-1
2.722033075E1,1.095955729E0,1.130853534E0,2.718016505E-1
2.723032875E1,1.152759075E0,1.343028545E0,3.603605628E-1
2.724032675E1,1.198588729E0,1.217257857E0,4.783992171E-1
2.725032575E1,1.224600673E0,8.170816898E-1,6.255588531E-1
2.726032375E1,1.229895234E0,3.465565145E-1,7.242990732E-1
2.727032175E1,1.199422002E0,-4.505706578E-2,7.468786836E-1
2.728032075E1,1.131612420E0,-2.649515867E-1,6.949555278E-1
2.729031875E1,1.048467994E0,-2.748695016E-1,6.309320331E-1
2.730031775E1,9.233465791E-1,-8.131146431E-2,5.763717890E-1
2.731031575E1,6.964114308E-1,2.820047140E-1,5.814126134E-1
2.732031375E1,3.808851838E-1,6.886295676E-1,5.806842446E-1
2.733031192E1,6.952223182E-2,1.024119973E0,5.256833434E-1
2.734030992E1,-1.284201890E-1,1.088308215E0,3.389579952E-1
2.735030792E1,-9.741993994E-2,8.446077108E-1,4.758155718E-2
2.736030692E1,1.270225346E-1,5.444067717E-1,-1.408494115E-1
2.737030492E1,3.071611524E-1,2.599473298E-1,-2.145050019E-1
2.738030392E1,1.764462739E-1,2.916937508E-2,-3.068085611E-1
2.739030192E1,-2.401850373E-1,-2.775143087E-2,-3.239087164E-1
2.740029992E1,-7.192550302E-1,-1.004759967E-1,-2.698661089E-1
2.741029892E1,-1.015366316E0,-5.133059025E-1,-2.420472652E-1
2.742029692E1,-1.145505309E0,-1.202570796E0,-3.285376728E-1
2.743029492E1,-1.406154990E0,-1.698494196E0,-4.949205220E-1
2.744029392E1,-1.773232341E0,-1.936219215E0,-6.659998894E-1
2.745029192E1,-2.255125761E0,-1.912158370E0,-7.827525735E-1
2.746029092E1,-2.766502619E0,-1.610525012E0,-8.136161566E-1
2.747028892E1,-3.208104134E0,-1.248861313E0,-8.814540505E-1
2.748028692E1,-3.499624729E0,-1.071750164E0,-9.836472869E-1
2.749028592E1,-3.478017330E0,-9.122414589E-1,-1.110077143E0
2.750028392E1,-3.341447830E0,-7.450780869E-1,-1.210956454E0
2.751028192E1,-3.270907879E0,-6.043103337E-1,-1.201732397E0
2.752028092E1,-3.238818884E0,-5.526036620E-1,-1.103614450E0
2.753027892E1,-3.173248291E0,-5.665253401E-1,-9.761362076E-1
2.754027692E1,-3.034967184E0,-6.855599284E-1,-7.863811255E-1
2.755027592E1,-2.899540663E0,-7.579315901E-1,-5.351742506E-1
2.756027392E1,-2.814605951E0,-7.606636286E-1,-1.944467872E-1
2.757027292E1,-2.783418417E0,-7.121626735E-1,1.490330696E-1
2.758027092E1,-2.745388985E0,-7.377687693E-1,3.834320605E-1
2.759026892E1,-2.676334143E0,-8.223931193E-1,4.320437908E-1
2.760026792E1,-2.529906273E0,-1.038679838E0,4.196518064E-1
2.761026592E1,-2.454004049E0,-1.206427336E0,2.344896644E-1
2.762026492E1,-2.158295631E0,-1.925836802E0,8.635867387E-3
2.763026292E1,-1.336083770E0,-3.247345924E0,-1.813340634E-1
2.764026092E1,-7.393897772E-1,-4.140234947E0,-5.362270474E-1
2.765025992E1,-1.149990082E0,-4.054915428E0,-9.597900510E-1
2.766025792E1,-2.041058540E0,-3.056737661E0,-1.203612089E0
2.767025592E1,-2.322590590E0,-2.204278469E0,-1.277346015E0
2.768025492E1,-2.032918692E0,-2.151061058E0,-1.434316993E0
2.769025292E1,-1.607712626E0,-2.497714043E0,-1.574648857E0
2.770025192E1,-1.369557619E0,-2.549630165E0,-1.569725633E0
2.771024992E1,-1.196820974E0,-2.622716188E0,-1.437074661E0
2.772024792E1,-9.606944919E-1,-2.947667599E0,-1.320081353E0
2.773024692E1,-6.216306686E-1,-3.136341333E0,-1.245254517E0
2.774024492E1,-2.907972634E-1,-3.161564589E0,-1.168087244E0
2.775024292E1,6.524179131E-2,-3.059370518E0,-1.062504411E0
2.776024192E1,4.204525054E-1,-2.795700788E0,-9.529680610E-1
2.777023992E1,6.879137754E-1,-2.315515757E0,-9.038755894E-1
2.778023892E1,9.045401812E-1,-1.687977314E0,-8.961195946E-1
2.779023692E1,1.134329915E0,-1.063985944E0,-9.048877954E-1
2.780023492E1,1.422475338E0,-5.326690674E-1,-9.134094715E-1
2.781023392E1,1.709314346E0,-3.242040277E-1,-1.001011252E0
2.782023192E1,1.981179714E0,-1.058231592E-1,-9.885446429E-1
2.783022992E1,2.247711897E0,1.134889573E-1,-9.575819373E-1
2.784022892E1,2.451080561E0,3.837028146E-1,-9.634963870E-1
2.785022692E1,2.509482861E0,8.351259232E-1,-8.788272738E-1
2.786022592E1,2.418526649E0,1.350440264E0,-7.293670774E-1
2.787022392E1,2.192547560E0,1.646002173E0,-5.527840257E-1
2.788022192E1,1.963544607E0,1.416049719E0,-3.630440682E-2
2.789022092E1,1.597964168E0,1.049208283E0,5.512923002E-1
2.790021892E1,8.076093197E-1,5.687139630E-1,4.473273158E-1
2.791021692E1,-2.441574335E-1,-3.837344646E-1,-4.374970198E-1
2.792021592E1,-9.534685612E-1,-1.153154850E0,-8.282916546E-1
2.793021392E1,-1.103291392E0,-1.464615464E0,-7.719652653E-1
2.794021292E1,-8.985636234E-1,-1.371231198E0,-6.115961075E-1
2.795021092E1,-6.246508360E-1,-8.674066067E-1,-3.652627766E-1
2.796020892E1,-4.069372416E-1,-4.761297405E-1,-4.784332588E-2
2.797020792E1,-3.319466412E-1,-3.363942206E-1,3.746218979E-1
2.798020592E1,-1.977273375E-1,-6.171544194E-1,9.837252498E-1
2.799020492E1,-9.220436960E-2,-9.208274484E-1,1.418485999E0
2.800020292E1,-3.952373564E-1,-5.983860493E-1,1.240832567E0
2.801020092E1,-6.521583796E-1,1.034284979E-1,9.812996387E-1
2.802019992E1,-3.423652053E-1,1.290797353E0,7.586415410E-1
2.803019792E1,-5.338193849E-3,2.415448427E0,5.398449898E-1
2.804019692E1,2.936514616E-1,2.864748478E0,3.719515204E-1
2.805019492E1,5.385550261E-1,2.585348606E0,2.813989818E-1
2.806019292E1,7.345558405E-1,1.664063811E0,2.461310327E-1
2.807019192E1,9.744536877E-1,9.200819731E-1,2.950301468E-1
2.808018992E1,1.240872383E0,8.060667515E-1,5.245818496E-1
2.809018792E1,1.529741168E0,1.190247655E0,9.063276052E-1
2.810018692E1,1.733472705E0,1.815719962E0,1.338458300E0
2.811018492E1,1.815394521E0,2.371516943E0,1.736611843E0
2.812018392E1,1.768355608E0,2.773581028E0,2.003225088E0
2.813018192E1,1.696302772E0,3.001548290E0,2.175194740E0
2.814017992E1,1.568985581E0,2.926395893E0,2.249980927E0
2.815017892E1,1.136946797E0,2.449663877E0,2.079766750E0
2.816017692E1,4.645239711E-1,1.411419153E0,1.199787259E0
2.817017492E1,-2.776668966E-2,3.637017608E-1,-1.759056002E-1
2.818017392E1,1.850565225E-1,1.090638041E-1,-1.361775517E0
2.819017192E1,1.528608322E0,3.670524955E-1,-1.572630048E0
2.820017092E1,2.643644333E0,6.000280976E-1,-1.293057799E0
2.821016892E1,3.094125271E0,8.054821491E-1,-1.013622642E0
2.822016692E1,2.829372168E0,1.245289683E0,-1.039439201E0
2.823016592E1,2.150584459E0,1.629341483E0,-1.115002155E0
2.824016392E1,1.647436142E0,1.613310218E0,-1.016446948E0
2.825016192E1,1.407244086E0,1.365282297E0,-7.319042683E-1
2.826016092E1,1.171944141E0,1.134457350E0,-4.750589132E-1
2.827015892E1,8.759154677E-1,1.013907194E0,-2.699430585E-1
2.828015692E1,6.648128629E-1,8.862221837E-1,-7.828210294E-2
2.829015592E1,5.141780972E-1,9.363127947E-1,6.169150770E-2
2.830015392E1,4.320549369E-1,1.129702210E0,1.605270505E-1
2.831015292E1,4.418905377E-1,1.373376966E0,2.573537529E-1
2.832015092E1,5.206893682E-1,1.591838121E0,3.341034949E-1
2.833014950E1,5.811814666E-1,1.597001672E0,3.271787465E-1
2.834014850E1,6.385684609E-1,1.459878683E0,2.782739103E-1
2.835014650E1,6.864199042E-1,1.309237719E0,2.010041624E-1
2.836014450E1,7.305337787E-1,1.251221299E0,1.434216797E-1
2.837014350E1,7.900109291E-1,1.423136830E0,1.336052567E-1
2.838014150E1,8.773271441E-1,1.642858028E0,1.266089678E-1
2.839014050E1,1.040400386E0,1.709233880E0,1.355396211E-1
2.840013850E1,1.216858149E0,1.577573180E0,1.988287568E-1
2.841013650E1,1.352129102E0,1.251939178E0,2.737538815E-1
2.842013550E1,1.421034694E0,8.224036098E-1,3.785223663E-1
2.843013350E1,1.401625872E0,3.167790473E-1,5.012261868E-1
2.844013150E1,1.351377487E0,-1.144148484E-1,6.259248853E-1
2.845013050E1,1.316859961E0,-3.474451602E-1,7.507400513E-1
2.846012850E1,1.218779087E0,-4.062364995E-1,8.226042986E-1
2.847012750E1,1.022663593E0,-2.818261087E-1,8.316952586E-1
2.848012550E1,7.746096849E-1,3.179117292E-2,8.068050742E-1
2.849012350E1,5.559771657E-1,4.389541447E-1,7.470229864E-1
2.850012250E1,4.182166159E-1,7.969738841E-1,6.465331912E-1
2.851012050E1,3.273077309E-1,1.000586748E0,4.848098457E-1
2.852011850E1,2.584833801E-1,9.921760559E-1,2.580635548E-1
2.853011750E1,2.935875654E-1,7.403421998E-1,-1.778346486E-2
2.854011550E1,4.301007390E-1,3.626780212E-1,-2.760074735E-1
2.855011450E1,5.334987640E-1,5.704487488E-2,-4.068056941E-1
2.856011250E1,4.320908189E-1,-1.543009877E-1,-4.318263829E-1
2.857011050E1,1.982546151E-1,-9.433032572E-2,-4.167448878E-1
2.858010950E1,-1.024601534E-1,9.900918603E-2,-3.775824010E-1
2.859010750E1,-4.206833839E-1,1.623697877E-1,-3.127115369E-1
2.860010550E1,-6.462310553E-1,-1.121188998E-1,-2.109004557E-1
2.861010450E1,-9.119995832E-1,-4.911708534E-1,-9.838270396E-2
2.862010250E1,-1.129567862E0,-1.055490971E0,-1.395113021E-1
2.863010150E1,-1.462187052E0,-1.665620327E0,-4.029775858E-1
2.864009950E1,-1.882754564E0,-1.876758099E0,-6.397370696E-1
2.865009750E1,-2.341487169E0,-1.702959657E0,-6.714220047E-1
2.866009650E1,-2.771810055E0,-1.337946892E0,-7.312004566E-1
2.867009450E1,-3.155979395E0,-8.694038391E-1,-8.153973818E-1
2.868009250E1,-3.254112005E0,-6.093997955E-1,-9.131432176E-1
2.869009150E1,-3.165352821E0,-4.747588634E-1,-1.028480530E0
2.870008950E1,-3.122041225E0,-4.446322918E-1,-1.086260319E0
2.871008850E1,-3.131935596E0,-4.586841762E-1,-1.056585550E0
2.872008650E1,-3.134041786E0,-4.631736577E-1,-9.861697555E-1
2.873008450E1,-3.057740211E0,-5.632531047E-1,-9.186397195E-1
2.874008350E1,-2.948394775E0,-7.293804884E-1,-8.145290613E-1
2.875008150E1,-2.841341496E0,-8.552675843E-1,-5.842063427E-1
2.876007950E1,-2.777550936E0,-8.917546272E-1,-1.964996457E-1
2.877007850E1,-2.727287054E0,-9.254473448E-1,2.242403924E-1
2.878007650E1,-2.650490522E0,-9.610458016E-1,5.308802128E-1
2.879007550E1,-2.572519064E0,-1.015119433E0,6.784651279E-1
2.880007350E1,-2.475607395E0,-1.107361913E0,6.710001826E-1
2.881007150E1,-2.414129019E0,-1.135060549E0,5.037478209E-1
2.882007050E1,-2.160526037E0,-1.600561023E0,2.755877674E-1
2.883006850E1,-1.486064196E0,-2.756192207E0,4.662835598E-2
2.884006650E1,-6.923670173E-1,-3.865520000E0,-2.170797586E-1
2.885006550E1,-7.772747278E-1,-3.942322731E0,-5.556938052E-1
2.886006350E1,-1.713587880E0,-2.914364815E0,-9.343901277E-1
2.887006150E1,-2.262665272E0,-1.829550982E0,-1.131737828E0
2.888006050E1,-2.165636301E0,-1.646149993E0,-1.255315423E0
2.889005850E1,-1.707512975E0,-1.863816977E0,-1.455092430E0
2.890005750E1,-1.296001077E0,-2.018389463E0,-1.510184169E0
2.891005550E1,-1.015315294E0,-2.051984072E0,-1.416687250E0
2.892005350E1,-8.073042631E-1,-2.333903313E0,-1.274898171E0
2.893005250E1,-5.681513548E-1,-2.591354609E0,-1.117717385E0
2.894005050E1,-2.701782584E-1,-2.633385181E0,-9.894754887E-1
2.895004850E1,4.406169802E-2,-2.497166395E0,-8.985983133E-1
2.896004750E1,3.355475962E-1,-2.156223536E0,-8.017955422E-1
2.897004550E1,5.803506374E-1,-1.723537803E0,-7.030055523E-1
2.898004450E1,7.731033564E-1,-1.224001884E0,-6.012991667E-1
2.899004250E1,9.837647676E-1,-7.345383763E-1,-5.723834038E-1
2.900004050E1,1.257182479E0,-2.714609504E-1,-5.714393854E-1
2.901003950E1,1.570322037E0,1.030284911E-1,-5.878695250E-1
2.902003750E1,1.890193701E0,2.851690650E-1,-6.704736352E-1
2.903003650E1,2.182205200E0,4.883267283E-1,-7.336992025E-1
2.904003450E1,2.441307545E0,7.191324234E-1,-7.756547928E-1
2.905003250E1,2.561661005E0,9.538285136E-1,-7.759134173E-1
